Unnamed: 0.1,Unnamed: 0,rating,title,review_text,model
75.0,75,5.0 out of 5 stars,"5.0 out of 5 stars
Terrific purchase: iPhone 11 White 128GB
","
This will help you more. See if you are planning to buy iPhone 11. I will say. Yes.But there are some plans I just want to disclose before you buy.1) If you are an existing iPhone X/XS/XS Max/ XR user, better you guys do not think it to buy. You guys have more or less better gadget.2) If you are an android user and planning to buy premium phone. I will suggest them to please buy iPhone instead of buying an Android. I bet you will never go back to android after using IOS.Now I want to share my 2 month experience with iPhone 11.1) Battery backup is 19 hours as I used it for 1 week.2) Mind blowing Camera. Best is slow motion.3) Very Handy. And look premium. If you have huge money then please go for Pro max.4) Display is more or less good. Worth it because it is not Premium display and you are not paying for 11 Pro max.5) You will love the sound when your phone is ringing.6) Front camera is awesome and must try slow motion selfie. That's it. Should provide Fast Charging.
",Apple iPhone 11
76.0,76,5.0 out of 5 stars,"5.0 out of 5 stars
Review after 1 week of use
","
I was a bit skeptical about the mixed reviews in Amazon. And fake iPhones getting delivered from Amazon in youtube. I ordered from the seller Darshita Electronics, this is my review after a week of use.The iPhone is genuine without a doubt thanks to Darshita electronics for that, and i got a 1 year in box warranty too, confirmed this from the apple care website.This is a great phone with minimal flaws.The build quality is very premium as you expect it from apple, The Videos are great, very impressed wit the night mode for photos. Performances is great all of the apps works flawlessly without a single lag. Face id works perfect in dark roomsThe small features apple provides like the keypad tone, ios14 features, shortcuts, siri and most importantly i don’t have to share my data with google you have a secure iCloud for that all this and more made me love this phone completely.The cons are the charger, it charges pretty slow with the 5w charger almost 3 hrs. And apple pushing you to buy their product’s like the apple watch or the airpods or a better fast charger in that case.Since the earphone in the box and charger have lightning cable you can't use earphones while charging.If you’re looking for a 1st time apple experience i suggest you go for it you will never regret.Peace
",Apple iPhone 11
77.0,77,5.0 out of 5 stars,"5.0 out of 5 stars
Best ever
","
Dont go by the negative reviews! If you want to go for iphone which can compete with high end android phones, this is the one. I have used the Oneplus 7T for 2.5 months (and sold it) and can say after comparison that the photos that iPhone 11 takes are way better than OP 7T. The battery has been performing really well after all daily chores, youtube, spotify, netflix, etc. I have last charged the phone to 100% at 9.12 pm and as I write this review (12.54 pm next day), I have got 30% left. I used to have an iphone 6s which I used for 4 years after which I bought the OP 7T. Now that I am back to the ios ecosystem, it does feel good! Also, trust me, the transition back to a Liquid Retina display from 90Hz does not feel bad, because Apple has really done a good job is maintaining a crisp and vibrant display in iPhone 11. Go for it guys!!
",Apple iPhone 11
78.0,78,4.0 out of 5 stars,"4.0 out of 5 stars
After one year the speaker is not working , , always carrying head phone
","
After one year the speaker is not working , , always carrying head phone The costly brand phone failed its durability in basic customer need feature (speaker) after 1.6 year - rest all is amazing to use
",Apple iPhone 11
79.0,79,5.0 out of 5 stars,"5.0 out of 5 stars
The most perfect Apple iPhone today. No doubt.
","
This was a dream come true for me. Apple iPhone 11 was on my wishlist for long. The phone was delivered to me neatly packed without any damage.  The phone was absolutely new piece. The phone is working perfectly and smoothly. The iPhone 11 offers excellent battery life for the form factor it is. I do not need to charge it frequently and it is lasting me the entire day with a single charge even though I use it moderately from making calls, to taking pics, to gaming and browsing web on Safari. Finally listening to music before calling it a day. At the end of the day the battery percentage remains near 14%- 20%. This wasn't the case with my previous Samsung Galaxy S6 & S7 which hardly lasted even half a day on full charge.The bundled charger is sufficient for my needs. Though the 5W charger is small and ancient it is ok as I charge it only once in a day. If you want fast charging you may have to buy the 20 W charger and cable separately from Apple. Also the bundled earpods are good, though I do not use them but my wireless headphones. Technically you cannot fault the iPhone for performance. Anything you throw at it, it performs more than your expectation. Calls, gaming, 4G, video, facetime, photos all performed excellently. I am happy with the purchase and would recommend it.
",Apple iPhone 11
80.0,80,5.0 out of 5 stars,"5.0 out of 5 stars
Love iPhone
","
I had been using Android mobiles before iPhone 11, after using my iPhone 11, I felt very bad that I wasted my time and money on Android phones.Reason to change from Android to iPhone - Privacy, security and few ads that were shown on Android were shocking, that time I felt like I should move away from Android.Why I Love iPhone?1) Easy navigation, it understands humans very well, it exactly does what we want to do / act next. amazing.2) 100% Privacy and security. I can kept my iphone at any place in my home or office, no one can see my messages / whatapp popups etc. Feeling relaxed.3) Good Camera,  equivalent to professional Canon/ Sony cameras. Half of my professional photography and video work is done on iPhone. It saves money too.4) Good battery life, User friendly system.5) Super fast system.
",Apple iPhone 11
81.0,81,5.0 out of 5 stars,"5.0 out of 5 stars
Honest review why should you buy this.🙂
","
As expected From Apple everything feels primium. First time in my life I bought iPhone it feels sturdy and comfortable. Not too big not too short for my hands perfect feet as always Cameras are grade. I want to mention if any one wants to buy iphone for camera please do check-out Samsung S series also as Today in 📷 competition samsung S20 Ultra is best in camera than newly launched iphone 12 pro max. If you ar buying for video then go for iphone 12 series. And if you are a gamer and want to buy this phone then nice decision do for it just how many android gaming Phone came out no one can beat iphone in PUBG MOBILE gaming experience there absolutely no frame drop not a single till now. But In android there will be always this issue. I want to say if you want both performance and camera together to for it or only for gaming go for Xr. Iphone 11 not recommended Xr is less price and there is no such performance diff. Don't upgrade iphone until a big change not made my apple.like better refresh rate and ibuild PRO mode in camera more customisation options. Like that in INDIA didn't expect 5G till 2023 so that's why.Thank you 😊For reading my review.☮️ Out.✌️
",Apple iPhone 11
82.0,82,5.0 out of 5 stars,"5.0 out of 5 stars
Worth buying since it's an Apple product
","
Pros1. It's an Apple product2. Camera's - I even shot 3 shortfilms with this phone itself and output is really awesome3. A13 Bionic chip - best processor in market - No lags4. IOS - I don't have to tell it since everyone knows about it5. Retina display is so good to useCons1. Battery life - since it's an Apple product2. Lightning cable - please change it to Type C for easy accessibility3. No expandable storage since it's an apple product and the storage is not enough for me4. No customisation since it's an apple product - U can't get any apps outside playstore - you have to pay for many things5. Charging Speed - atleast they should provide a fast charger for this price range - Oops they've even removed it now
",Apple iPhone 11
83.0,83,4.0 out of 5 stars,"4.0 out of 5 stars
Iphone vs One plus
","
Coming from android and with no fast charging out of the box.... battery sucksCamera is awesome.... only pixels come close but this phone has an edge over every other flagship in the market.... portraits are the bestFace recognition works 2 times out of 10 in the post covid world and so yeah i miss the fingerprint scanner.Ios is 10/10 conpared to android. Gives you the premium feel.Display is something you wont complain about unless you do a side by side comparison with other phonesBuild quality is awesome but the phone slips out my hand a lot so use a bumper cover.No lagging issues..... phone heats up when doing heavy usage while charging but thats ok. All phones do that. Its a phone, not a super computer.Speakers- crazy good dual speakers but all flagships have that. Dont they?P.S. buy if you are a social media crazy kind of person and want insta ready photos straight out of your camera. If camera is not the reason for you buying the phone go for a one plus or a galaxy you will end paying less and getting much more.
",Apple iPhone 11
84.0,84,5.0 out of 5 stars,"5.0 out of 5 stars
Battery Usage | Health
","
I am reviewing this product after 10 months.So far so good. My battery health is now 96% and i never charge it for more than 80% using 20w charger. So the battery is working nicely.The performance is overall positive. No lag No heating. The picture quality is looking nice. I never use this device for storage. Hence 64 GB is enough for my usage.However if you use cellular networks, it will suck your battery and make it drained.Important- Whoever use mobile internet instead of wifi, this phone battery will drain as much as possible and make you to charge it for many times than usual. Furthermore the battery health gets gradually decreased as well.
",Apple iPhone 11
85.0,85,5.0 out of 5 stars,"5.0 out of 5 stars
Awesome phone
","
I’m writing this review after 3yrs 3 months of usage. It’s an unbelievable phone. Looking like a new phone as on date .. performance and camera clarity are just like a new phone. It was a costly phone while I purchase but it is worth for prolonged use. If bought Android phone that time, I would have changed 3 phones now. So if you want a good quality phone for long term use go for apple.
",Apple iPhone 11
86.0,86,1.0 out of 5 stars,"1.0 out of 5 stars
Read this before switching from Android
","
If are switching from Android here are the following things that will frustrate you in apple:1. Video recording doesnt have pause button2. Almost every app needs paid licence. Eg A proper pdf viewer3. Cant save files on a folder and use it in explorer.4. Settings of each app can only be accessed via settings and not the individual app. So eg if you are in camera app, need to change resolution, need to come out of it and change it in settings5. There is no select all button in most apps like messaging, gmail, gallery etc. happy ticking off each item6. Face id has this eventually annoying animation that cant be turned off.7. If you prefer call recording, it takes a periodically paid app to place a background conference call and record at its end to show your recorded calls8. The otg adapter is over 500 times more expensive than android otg adaptor.9. Similarly all accessories are more expensive than their value. They just provide a snob effect10. Sometimes you would wonder how to get to the previous screen without reaching to the far top left back button on screen. But dont worry there isnt and the gestures dont work. Eg open a product image on flipkart or amazon and try to close it. Will take some time to figure it out.11. Display resolution is nowhere close to the similar price ranged android phones12. The new back tap feature to take a screenshot etc often gets triggered when you keep the phone on a desk13. There is no keyboard that shows numbers on the top line. So we have to swap no. And letter keys. Imagine entering an alphanumeric captcha14. Cant have a blank home screen to highlight wallpaper15. No battery % on the notification bar16. If you have old mp3 songs, they cant be simply beamed from your old android to iphone, need to attach phone to a computer and import via itunes.17. And dont get me started on connecting to other phones, via bluetooth or nfc. Even if you some manage to get a file on iphone, theres a good chance itll be useless. I wanted to import contacts using vcf backups. Security that puts shackles on you own feet.18. Try changing iphone ringtone to your downloaded tune. Not possible unless we use a thirdparty app.19. Cant even select all text from a page with a single click. What is with you people and select all?But hey. I get to show off my new iphone 🤬
",Apple iPhone 11
87.0,87,5.0 out of 5 stars,"5.0 out of 5 stars
Now user feels part of its peer
","
Nothing to boast about its just a phone but a very costly oneAfter buying an iPhone person becomes slave of apple  but it helps the person to boost his/her self confidence among his/her peers and in his/her own societyEven though the people to whom they matter the still love and respect them whether he/she is holding iPhone or notVery high price material
",Apple iPhone 11
88.0,88,5.0 out of 5 stars,"5.0 out of 5 stars
One of the best SmartPhone buy in 2020
","
They say 'the Worlds best phone' don’t need any reviews. But still, I would like to share my experiences..I bought Iphone 11 White color 64Gb variant during the Amazon Oct Festive offer,It was delivered on time.There were limited color option because most of them were sold out or unavailable due high demand this days, but I do not regret, in-fact, I am happy with this color. Believe me or not, Iphones in white coming from there initial models like 4s and till date are Apples top selling - they looks classy & feels rich. White color does stand out professional.I almost grabbed this deal 47999 offer + additional 1800 off on HDFC card which bring down the price to almost 46200.This phone is super smooth, it gives an immense multitask and user interface experience. The other thing that makes me feel great is its Battery Life. This is a huge improvement done in any iPhone models till date.Camera is another best thing of iphone 11.Talking about the design and build quality, it is great. The Aluminum Build and Glass back make this device stand out in crowd.Apple have improved the sound & audio quality as-well. It has got the stereo speakers. The output is very balanced, loud and clear.Thanks to Amazon for there great service and deals they offer. Highly recommended!
",Apple iPhone 11
89.0,89,5.0 out of 5 stars,"5.0 out of 5 stars
Good phone regular usage
","
I bought iPhone 64 gb black after lot of research and confusion from all the products in the market.This product I got at 48500 rs.I had lot of concerns regarding the seller.But, surprisingly the phone is genuine I checked the warranty and other details everything is good.Using the phone since few days(I don’t play any games).pros1) Amazon delivered it a day ahead of the actual delivery date. The delivery was excellent.2) Very efficient battery after one full charge it lasted almost a day after mild use and no battery heating issue as of now.3) voice quality of the calls is very good. Better than the android phone that I used before.4) picture quality from this phone camera is excellent.Cons1) moving from android to apple data transfer is a bit of hassle.2) display is a little bit low compared to iphone12 mini ( which I had originally planned to buy)3) no charger adapter( big con for me moving from android to iPhone)it’s a good buy for the regular usage a very solid looking good phone.
",Apple iPhone 11
90.0,90,4.0 out of 5 stars,"4.0 out of 5 stars
Still a great buy even after 2 years
","
So far its going good, has been a great purchase while upgrading from Iphone 7 to Iphone 11.. I personally believe one of the best range of phones offered in Apple cell phone segment and with now 3 years old the phone is still a great buy to go for anyone who is willing to upgrade from any lower version Iphone with decent battery life
",Apple iPhone 11
91.0,91,5.0 out of 5 stars,"5.0 out of 5 stars
Left OnePlus for the first time
","
Readers,Earlier I was hesitant to buy an iPhone as 11 comes with LCD panel, I used to be a huge fan of OnePlus and was under the impression that 120 Hz would really make a difference but hands on heart- I’ve been using my iPhone for last 3 days and I am flabbergasted at how vivid the display of iPhone is that too LCD one!Now coming to delivery- Amazon never disappointsSeller- Appario Retail, received the original product and in good condition- No complaints. IDK why other users have issues with this retailerDeal- Thank You Amazon for bringing this product under Great Indian Festival otherwise I would have regretted for sureDon’t worry about 5G, is desh mein abhi 4G network bhi Puri tarah coverage nahin deta. 5G will take its own sweet time to hit the marketColour- Chose purple after speaking to at least 20 iPhone users and finally made the right decision- White and Black are too common for meThe only demerit of using an iPhone is that you can’t transfer old WhatsApp chat backup from your android device.Hope my review helps in decision making!
",Apple iPhone 11
92.0,92,5.0 out of 5 stars,"5.0 out of 5 stars
GO FOR IT NEVER TRUST -ve Review
","
DONT TRUST ON NEGATIVE REVIEWSim also worried after seeing so many negative reviews but i checked my imei and verify it on checkcoverageapple and then staistifed that itsGenuine if you also want to check imei before your mobile Delivered go to my order section then view order details then download invoice then click on warranty/pslipyou cand find imei hereso overall phone is worth under 46kexcellent camera compared to oneplus 7tvideo quality is waahpubg never lagspeaker best ever optimised i ever seen in a phonedisplay 3* bcoz 828p but you can watch hd content in any platformbuild quality 3.5 * bcoz white is not so attractive silver would be betterbattery life 4 *charging speed  1* bcoz of 5 watt gandu chargeruse 12w adapter from apple dont buy 18 or 20 it will impact on battery health draning due to heating so for long use use 12 w adapter from applefirst apple product i used many android phonesvivo z1 propoco f1realme xtoneplus 7tbut no one can beat the optimisation from apple
",Apple iPhone 11
93.0,93,5.0 out of 5 stars,"5.0 out of 5 stars
Just Fabulous... iPhone 11. Go for it without a second thought.
","
100% genuine.iPhone 11- White colour,128GB, 4GB Ram, Updated to iOS 14.I ordered it about a week ago(17th Oct) and Amazon made sure that I get the choice of color and storage I ordered. Took a few days to source the this for me. Received it on 23rd Oct. But I must be honest this is one of the best thing I could get on festival occasion and Diwali gift.I also ordered the 12 Watts charging adaptor for fast charging. The charging time reduces drastically to 1.5 hours to full 100% battery. Additionally, I updated the OS to iOS 14. Seems like the system optimized a bit to function faster post update.Sound quality is awesome, camera is top-notch, battery life seems good, Display is not OLED, but I am not much concerned.Checked the in package - Earpods, they work well. No sound breakage or disruption.Power adaptor - 5W - takes longer time to charge; but better use the 12W power adaptor if you purchase.Owning a iPhone is a dream for many. Thank you Amazon for making this dream happen.My iPhone was sourced from Darshita Aashiyana Private limited.
",Apple iPhone 11
94.0,94,5.0 out of 5 stars,"5.0 out of 5 stars
Great Purchase
","
I think it's better to buy a little expensive phone which is great in performance. Better battery, excellent camera everything is good.
",Apple iPhone 11
95.0,95,4.0 out of 5 stars,"4.0 out of 5 stars
Nice quality
",,Apple iPhone 11
96.0,96,5.0 out of 5 stars,"5.0 out of 5 stars
The most eye-catching
","
The iPhone 11 was a big surprise, packing more advanced technology (namely in the camera capabilities and the processing power under the hood) at a lower cost than the iPhone XR's price in 2018. It combines a large 6.1-inch display with a premium-feeling body, and comes in an array of colors too.The iPhone 11 isn't Apple's newest smartphone - the iPhone 12 takes that crown, launched alongside the iPhone 12 mini, iPhone 12 Pro and Pro Max. They're pretty similar smartphones in terms of design but have improved camera sensors, a newer chipset and flat, not curved, edges.The most eye-catching feature of the iPhone 11 is to the imaging capabilities: with two sensors on the rear, you can now take wider-angle snaps alongside the ‘normal’ main images. These sensors are 12MP each, and are raised from the rear of the phone in a square glass enclosure - which we’re not enamored with visually.The night mode is the most impressive part of the iPhone 11 imaging quality, bringing brightness and clarity to impossibly dark scenes, and the Portrait mode, defocusing the background, is improved on the new iPhone too.
",Apple iPhone 11
97.0,97,5.0 out of 5 stars,"5.0 out of 5 stars
Amazon + Apple = Trust + Quality
","
I am writing against all the negative reviews here. I have purchased iPhone 11 from Amazon sale on 23rd of Oct. If you see apple website only Amazon, Flipkart and Paytm mall are authorized to see apple products. I am purchasing smartphones since 2010 from Amazon and my experience is always awesome. It seems some conspiracy is going on against Amazon to tarnish it's goodwill in the market. If you see the recent incidents about fake apple products most of them are from Delhi, Noida,and UP. It's done my people working as a support staff. I  have exceptional experience specially with Amazon I will treat Amazon way better than Flipkart or any other online portal. They always deliver the product before time and you can trust them 200% as far as product quality and services are concerned. I won't write much about the product because it's apple it doesn't require any introduction. It's amazon + apple trust with quality so it's going to be one of the life time experience for everyone. If you have 50k budget for smartphone then blindly choose apple don't go with Android phones. It's quality that's what matter a lot.
",Apple iPhone 11
98.0,98,5.0 out of 5 stars,"5.0 out of 5 stars
Good
","
Best
",Apple iPhone 11
99.0,99,5.0 out of 5 stars,"5.0 out of 5 stars
Order It & Experience : Anything below 3 stars is fake/biased/dubious/hypothesis
","
Frankly, i was slightly sceptical in ordering 50k phone from Amazon given the 10k difference vis-a-vis apple store pricing, mainly due to some critical reviews/complaints seen on the review page and partially due to people recieving surf excel packets instead of lenovo laptop - however these variables did not affected the product in any way :Positives:Price Point : Brought this at ₹46k during the 2020 Amazon Great Indian Festival.Fast : Apple A13 Bionic Chip is beaten only by A14 Bionic chipSecure : You close your eyes and face id won't unlock your phone.Camera : with wide angle lens - 4k video recording+editingGaming : I played asphalt 9 and experienced no heating issue even after playing it for 30 straight minutes.Ecosystem Benefits: only those having an apple ecosystem will understand this hence not writing here.What i Dislike:Depreciating Asset : Apple phones have very bad reputation when is comes to asset depreciation of ""Budget iPhone"" leading to customer dissatisfaction. i.e. the ones who brought this phone at printed MRP ₹68300.00 will feel cheated: they have lost ₹23k just by using this phone for 6-8 months earlier than me:
",Apple iPhone 11
,0,5.0 out of 5 stars,"5.0 out of 5 stars
Using after 3 months honest review
","

Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:06Loaded: 100.00%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:06 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedAudio TrackFullscreenThis is a modal window.


This is my first iPhone and it always feels good to hold this masterpiece. This looks premium not just because of its branding, it has everything which makes it feel premium. However, despite all the looks and finish, the transition from Android to Apple is not very smooth and you may constantly lack certain features that can make life easy. I was using vivo y19 Lite before this and still have that phone with me. Putting out the feature that is being missed by me-1. Forwarding Anything in Whatsapp: Forwarding anything in Whatsapp from IPhone takes bit more step as compared to what is being offered in Android. This makes the entire process slow for an Android User2. App Switcher: Apple could have easily made App Switcher easy with just light Swipe up, instead they made it with long pressed Swipe up. Why man, why.. You don't have any features for Swipe up, just make it easy to launch.3. Andorid Dialer is Always Missed: Every android has a basic feature, where you can search the contact directly from Phone Dialer, here Dialer is used for Dialing Number only and it will not suggest you similar contact from contacts or last Dial. This is really bad.. If you have to Dial a number directly, use Dialer.. If you have to dial someone from Recent Call log, shift to that and if you to dial someone from contact, shift to that. Man, all this can be done under one button, under dialer. Android user will miss this very badly.4. Sending Multiple Files in Whatsapp: If you wants to add more than 1 file directly from whatsapp, you have to do it twice. In Android, one can simple start selecting from whatspp itself and can select as many files as they wants and can send in a single click. Here for sending multiple files, you have to go to gallery or folder and select all files first and share it through whatsapp.5. No Swipe based shifting from Chats to Status and to calls: In Android Whatsapp, you can switch between Calls, Chats and Status by just swiping, here you have to press button of each.6. Contact Viewing: Contact list sorting method is still out of my mind. Man, make it easy. For example, if one of your contacts First Name or Middle Name or Last Name, any one of thing start with Alphabet ""A"", than it will be shown on top of the list. Apple, pls adopt any one method or at least allow us to customise it.7. Many Apps in Android are much more refined than its version on Apple.8. This is for those who had use Samsung Pay: Samsung Pay was one of the best app for making UPI or Card Payment, just swipe up from home screen of Samsung Phones (Only S Series) and the app is open for payment, I miss that here very badly.9. Lack of Dual Messenger Facility: You can't use two different WhatsApp numbers here in the same phone, as supported in all android right now.These are the issues that I face right now. Apart from this, the phone is good, the sound is loud and clear, it Feels Premium in Hand, the Touch is very good and Face ID works like a charm. Gesture control customisation is really good and you can customise a lot of things.
",Apple iPhone 13
,1,5.0 out of 5 stars,"5.0 out of 5 stars
Redefining Excellence: A Review of the iPhone 13 128GB
","
The iPhone 13 128GB has surpassed my expectations in every aspect, setting a new standard for smartphone excellence. From its sleek design to its powerful performance and innovative features, this device has truly redefined what it means to own a premium smartphone.Design and Build Quality:The iPhone 13’s design is a masterpiece of craftsmanship, featuring a sleek aluminum frame and a stunning ceramic shield front cover. The device feels incredibly premium in hand, with its compact form factor and exquisite attention to detail. The IP68 water and dust resistance provide added durability and peace of mind, making it perfect for everyday use.Display:The Super Retina XDR display of the iPhone 13 is nothing short of breathtaking. The 6.1-inch OLED screen delivers vibrant colors, deep blacks, and excellent brightness levels, ensuring an immersive viewing experience for everything from streaming videos to browsing the web. The True Tone technology adapts the display to ambient lighting conditions, providing a comfortable viewing experience at all times.Performance:Powered by the A15 Bionic chip, the iPhone 13 delivers unparalleled performance and responsiveness. Apps launch instantly, animations are buttery smooth, and multitasking is a breeze, thanks to the efficient CPU and GPU. Whether it’s gaming, productivity tasks, or content creation, this device handles everything with ease, making it a true powerhouse in the palm of your hand.Camera:The camera system of the iPhone 13 is a true game-changer, capturing stunning photos and videos with remarkable clarity and detail. The dual-camera setup includes a 12MP wide and ultra-wide lens, with features such as Night mode, Deep Fusion, and Smart HDR 4 elevating photography to new heights. The addition of Cinematic mode adds a cinematic touch to video recordings, allowing users to unleash their creativity like never before.Battery Life:Battery life on the iPhone 13 is exceptional, easily lasting a full day with heavy usage. The efficient power management of the A15 chip, coupled with software optimizations, ensures long-lasting performance without compromising on productivity or entertainment. With MagSafe charging and fast charging support, staying powered up on the go has never been easier or more convenient.iOS Experience:As expected, the iPhone 13 runs on the latest version of iOS, providing a seamless and intuitive user experience. iOS 15 introduces a host of new features and improvements, including Focus mode, Live Text, and enhanced privacy controls, further enhancing the overall user experience and productivity.Conclusion:In conclusion, the iPhone 13 128GB is a true masterpiece of innovation and excellence, delivering an unparalleled experience that is sure to delight even the most discerning smartphone users. With its stunning design, powerful performance, innovative features, and exceptional battery life, it’s not just a smartphone - it’s a lifestyle upgrade. If you’re looking for the best of the best, look no further than the iPhone 13.
",Apple iPhone 13
,2,4.0 out of 5 stars,"4.0 out of 5 stars
Iphone 13
","
After purchasing the iPhone 13, I’m genuinely impressed with its performance and features. Here’s a detailed review based on my experience:### Design and Build QualityThe iPhone 13 feels incredibly premium in hand. The flat edges and matte finish on the back give it a sleek and modern look. The build quality is top-notch, with the Ceramic Shield front adding a layer of durability that gives me confidence in its longevity.### DisplayThe 6.1-inch Super Retina XDR display is absolutely stunning. The colors are vibrant, and the blacks are deep, making everything from photos to videos look fantastic. The brightness levels are impressive, and even in direct sunlight, the screen remains perfectly readable. The slightly smaller notch is a nice touch, offering a bit more screen space.### PerformanceThe A15 Bionic chip is a powerhouse. The iPhone 13 handles everything I throw at it with ease, from multitasking to gaming. Apps open almost instantly, and there's no lag whatsoever. It’s clear that this phone is built for speed and efficiency.### CameraThe camera system on the iPhone 13 is a standout feature. The 12MP wide and ultra-wide lenses capture stunning photos with great detail and color accuracy. Low-light performance is particularly impressive, thanks to the sensor-shift optical image stabilization. The new Photographic Styles and Cinematic mode are fantastic additions, allowing for creative freedom and professional-looking videos.### Battery LifeBattery life has been a pleasant surprise. I easily get through a full day of use on a single charge, even with heavy usage. The efficiency of the A15 Bionic chip and the slightly larger battery make a noticeable difference compared to previous models.### SoftwareiOS 15 is smooth and intuitive. The new features like Focus modes, enhanced FaceTime capabilities, and improved privacy controls make the user experience even better. Everything feels well-integrated and easy to use.### Overall ImpressionThe iPhone 13 has exceeded my expectations. It offers a perfect balance of performance, design, and innovative features. Whether it’s the stunning display, powerful camera system, or impressive battery life, every aspect of this phone feels well-thought-out and polished. I highly recommend it to anyone looking for a premium smartphone experience.
",Apple iPhone 13
,3,5.0 out of 5 stars,"5.0 out of 5 stars
Still one of best base flagships out there in 2024
","
Things I liked:1. Solid Build Quality and very polished software (compared to Samsung's One UI)2. Camera:-Rear: Rear camera is pretty decent with good color accuracy in all lighting conditions. Videos are steady and smooth.3. Mic / Speakers: Mic is exceptionally well, isolates all background sounds in noisy situations. Speakers are crisp with good bass.4. Performance: This is where the phone shines, you can throw any app available on the App store and it will run it without breaking a sweat.5. Face Id works like charm, it's the best biometric phone lock out there undoubtedly.Things I wish were better:1. Battery life would have been better, I get up to 4.30 - 5 Hours SOT with mixed usage (high brightness, 1 hour calls, 2-3 hour social media, and 2 hour media playback/music)2. Charges Slow compared to my earlier Samsung. Takes almost 1.2 Hours from 20% to 80%3. Front camera is average, it fails to get correct skin tones and lighting. I keep it on default and still it produces over saturated photos.4. Dialer / phone app sucks. I am someone who makes up to 200 calls a day due to nature of my SCM work. Dialer on Samsung is far better. For unknown call you can add a note to the number in Samsung and it reflect when the person call you again, without having to save unnecessary contacts. Number pad does not detect contact unless complete number is typed.
",Apple iPhone 13
,4,5.0 out of 5 stars,"5.0 out of 5 stars
⭐⭐⭐⭐⭐ Great Phone - Super Happy with My iPhone 13!
","




                    The media could not be loaded.
                



I've been using the Apple iPhone 13 (Blue) for six months now, and it's been fantastic. Here's my take:Design:The blue color looks really cool and the phone feels premium. It's sleek and comfortable to hold.Screen:The display is sharp and bright. Watching videos and scrolling through photos looks amazing.Speed:This phone is super fast. I've had no issues with lag, even when playing games or multitasking.Camera:The cameras are awesome. Photos come out clear and vibrant, and it works great in low light too. Video recording is top-notch. Battery:The battery life is solid. I get through a full day easily, even with heavy use. Fast charging is a nice plus.Software:iOS is smooth and easy to use. I love how well it works with my other Apple devices.Overall, the iPhone 13 is a great phone and I'm really happy with it. Definitely recommend it!
",Apple iPhone 13
,5,5.0 out of 5 stars,"5.0 out of 5 stars
Best phone for photos , gaming and battery under price
","




                    The media could not be loaded.
                



iPhone 13 is best for all the features like its battery life is very good , display is ultra hd , this phone has very fast charging like in 1 hour it fully charge your phone , i have used this mobile since last year and this is best value for money mobile phone under this price . It is better then iphone 14
",Apple iPhone 13
,6,5.0 out of 5 stars,"5.0 out of 5 stars
So Beautiful, So elegant, just looking like a wow.
","
I snagged the iPhone 13 during the Great Indian Festival for an unbeatable price of 45,000, and let me tell you, it's been a game-changer in every way!Screen: The display is absolutely stunning – crisp, vibrant, and the colors pop like never before. Watching videos or scrolling through photos is a treat for the eyes. No complaints here!Hanging: Zero issues with hanging or lagging. This phone handles multitasking like a champ. Switching between apps is smooth, and I haven't experienced any frustrating delays.Battery: The battery life is surprisingly impressive. I can go a full day with normal usage, and it still has juice left in the tank. No more anxiously searching for a charger midday – a definite win!Comfort: The sleek design makes it a pleasure to hold, and the phone is just the right weight. It feels premium and comfortable in my hand, making it a joy to use for extended periods.Image Quality: The camera on the iPhone 13 is a true standout. The photos are sharp, and the night mode is a game-changer for capturing memories in low light. Selfies have never looked this good!Color: I went for the classic Midnight color, and it's elegant and timeless. The finish adds a touch of sophistication, and it doesn't attract fingerprints like some other phones I've had in the past.In summary, getting the iPhone 13 during the Great Indian Festival was an absolute steal. From the incredible screen to the reliable battery life and stunning camera, it's exceeded my expectations. If you're on the fence, take the plunge – you won't be disappointed.
",Apple iPhone 13
,7,5.0 out of 5 stars,"5.0 out of 5 stars
Love
","
1. Touch Screen 😘2. Camera quality too good3. No heat issue4. Sound is Cristal clear5. Easy to use Cheap price value of money 🤑
",Apple iPhone 13
